Timestamp,HedefLinX_m_s,AnlikHiz_m_s,MotorGucu,TurnBoost,StallBoost,HedefAngZ_rad_s,HedefAci_deg,YayinAci_deg,Fren,GeriVites
2026-08-19 19:50:52.376,0.24,0.00,28,0.0,0.0,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:52.436,0.24,0.00,29,0.0,0.1,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:52.496,0.24,0.00,29,0.0,0.2,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:52.556,0.24,0.00,29,0.0,0.3,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:52.616,0.24,0.00,29,0.0,0.3,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:52.676,0.24,0.00,29,0.0,0.4,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:52.736,0.24,0.00,29,0.0,0.5,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:52.796,0.24,0.00,29,0.0,0.6,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:52.856,0.24,0.00,30,0.0,0.6,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:52.916,0.24,0.00,29,0.0,0.7,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:52.976,0.24,0.00,29,0.0,0.8,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.036,0.24,0.00,30,0.0,0.9,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.096,0.24,0.00,30,0.0,1.0,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.156,0.24,0.00,30,0.0,1.0,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.216,0.24,0.00,30,0.0,1.1,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.276,0.24,0.00,30,0.0,1.2,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.336,0.24,0.00,30,0.0,1.3,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.396,0.24,0.00,30,0.0,1.4,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.456,0.24,0.00,30,0.0,1.4,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.516,0.24,0.00,30,0.0,1.5,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.576,0.24,0.00,30,0.0,1.6,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.636,0.24,0.00,31,0.0,1.7,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.696,0.24,0.00,31,0.0,1.7,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.756,0.24,0.00,31,0.0,1.8,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.816,0.24,0.00,31,0.0,1.9,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.876,0.24,0.00,31,0.0,2.0,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.936,0.24,0.00,31,0.0,2.1,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:53.996,0.24,0.00,31,0.0,2.1,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.056,0.24,0.01,31,0.0,2.2,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.116,0.24,0.01,31,0.0,2.3,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.176,0.24,0.01,31,0.0,2.4,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.236,0.24,0.01,31,0.0,2.4,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.296,0.24,0.01,32,0.0,2.5,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.356,0.24,0.01,32,0.0,2.6,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.416,0.24,0.01,32,0.0,2.7,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.476,0.24,0.01,32,0.0,2.8,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.536,0.24,0.01,32,0.0,2.8,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.596,0.24,0.01,32,0.0,2.9,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.656,0.24,0.01,32,0.0,3.0,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.716,0.24,0.01,32,0.0,3.1,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.776,0.24,0.02,32,0.0,3.1,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.836,0.24,0.02,32,0.0,3.2,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.896,0.24,0.02,33,0.0,3.3,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:54.956,0.24,0.02,33,0.0,3.4,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:50:55.016,0.24,0.02,33,0.0,3.5,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:51:05.556,0.22,0.00,28,0.0,0.0,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:51:05.616,0.19,0.00,29,0.0,0.1,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:51:05.676,0.17,0.00,29,0.0,0.2,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:51:05.736,0.14,0.00,29,0.0,0.3,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:51:05.796,0.12,0.00,29,0.0,0.3,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:51:05.856,0.07,0.00,28,0.0,0.4,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:51:05.916,0.04,0.00,28,0.0,0.5,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:51:05.976,0.02,0.00,29,0.0,0.6,0.000,-0.0,0,HAYIR,HAYIR
2026-08-19 19:51:06.036,0.00,0.00,0,0.0,0.0,0.000,0.0,0,HAYIR,HAYIR
2026-08-19 19:51:06.096,0.00,0.00,0,0.0,0.0,0.000,0.0,0,HAYIR,HAYIR
2026-08-19 19:51:06.156,0.00,0.00,0,0.0,0.0,0.000,0.0,0,HAYIR,HAYIR
2026-08-19 19:51:06.216,0.00,0.00,0,0.0,0.0,0.000,0.0,0,HAYIR,HAYIR
2026-08-19 19:51:06.276,0.00,0.00,0,0.0,0.0,0.000,0.0,0,HAYIR,HAYIR
2026-08-19 19:51:22.836,0.03,0.00,28,0.0,0.0,-0.050,160.0,1,HAYIR,HAYIR
2026-08-19 19:51:22.896,0.05,0.00,29,0.0,0.1,-0.100,160.0,2,HAYIR,HAYIR
2026-08-19 19:51:22.956,0.08,0.00,29,0.0,0.2,-0.150,160.0,4,HAYIR,HAYIR
2026-08-19 19:51:23.016,0.10,0.00,29,0.0,0.3,-0.200,160.0,6,HAYIR,HAYIR
2026-08-19 19:51:23.076,0.12,0.00,29,0.0,0.3,-0.250,160.0,7,HAYIR,HAYIR
2026-08-19 19:51:23.136,0.17,0.00,29,0.0,0.4,-0.262,160.0,9,HAYIR,HAYIR
2026-08-19 19:51:23.196,0.20,0.00,29,0.0,0.5,-0.262,160.0,11,HAYIR,HAYIR
2026-08-19 19:51:23.256,0.22,0.00,29,0.0,0.6,-0.262,160.0,12,HAYIR,HAYIR
